5.22|2065
4.29|2067
4.47|2068
9.20|2070
16.93|2072
5.91|2077
3.87|2080
3.60|2083
9.60|2085
3.75|2086
6.82|2087
4.46|2089
5.49|2090
4.96|2093
7.53|2094
3.12|2095
4.02|2096
3.21|2097
7.86|2098
4.02|2099
6.24|2103
7.26|2104
6.66|2105
8.01|2109
4.68|2111
6.67|2112
4.56|2114
5.44|2115
6.70|2119
6.55|2124
4.17|2128
6.33|2133
5.34|2134
3.09|2135
9.03|2136
7.23|2137
3.21|2139
6.63|2141
3.21|2142
3.85|2145
7.47|2146
3.69|2147
3.97|2151
3.24|2152
9.85|2158
4.77|2159
8.67|2161
5.52|2162
3.00|2163
7.75|2165
5.37|2166
5.10|2167
4.17|2168
4.11|2169
4.20|2170
5.05|2171
5.88|2172
8.43|2173
3.52|2177
3.09|2178
5.10|2180
4.02|2181
10.81|2182
4.95|2185
5.41|2186
3.15|2187
3.66|2190
7.41|2191
3.18|2192
3.60|2194
4.39|2195
8.37|2197
3.05|2200
3.69|2201
6.82|2202
6.12|2203
4.38|2204
5.76|2207
3.53|2209
4.13|2210
4.83|2213
6.34|2214
3.48|2215
8.70|2216
3.36|2217
4.38|2219
7.14|2220
3.09|2221
4.87|2225
5.76|2226
4.53|2227
6.79|2228
7.95|2230
4.50|2231
4.11|2236
4.14|2238
7.29|2244
4.17|2245
3.84|2246
5.89|2247
6.78|2249
5.70|2250
4.89|2256
3.39|2258
6.27|2259
9.69|2260
4.26|2265
3.33|2266
3.06|2270
4.86|2272
8.59|2275
9.01|2277
4.89|2280
3.90|2283
11.23|2285
6.27|2287
6.09|2288
5.89|2290
3.97|2291
3.62|2292
15.22|2293
4.85|2294
14.37|2296
9.34|2298
13.41|2299
3.40|2300
14.28|2301
9.13|2304
6.54|2305
19.81|2306
3.63|2307
4.62|2310
3.20|2311
8.76|2312
4.70|2313
4.38|2314
8.77|2316
5.25|2319
5.37|2320
10.24|2321
5.13|2323
9.00|2325
3.09|2326
10.23|2328
6.04|2330
13.63|2331
5.32|2332
5.44|2333
5.19|2335
18.07|2336
10.38|2338
7.03|2341
5.14|2342
6.39|2343
8.52|2345
3.78|2346
7.62|2347
12.48|2349
14.91|2350
14.35|2351
4.05|2352
3.57|2353
3.37|2354
8.97|2355
4.32|2356
7.03|2357
13.39|2358
5.85|2359
8.44|2360
5.82|2361
14.61|2362
7.42|2363
3.07|2364
5.35|2365
9.32|2367
6.99|2368
3.26|2369
5.26|2370
15.63|2371
3.00|2373
10.99|2374
4.92|2375
6.42|2376
4.95|2378
8.04|2380
4.71|2381
5.13|2383
3.36|2384
5.44|2389
3.27|2391
5.46|2392
8.13|2393
11.14|2394
5.74|2395
7.38|2396
3.75|2399
6.91|2400
6.87|2403
3.30|2404
6.54|2405
7.83|2406
4.47|2408
3.68|2413
7.20|2414
9.64|2415
3.40|2416
4.88|2418
5.70|2419
7.65|2420
6.06|2422
3.54|2424
3.06|2425
17.16|2426
3.56|2429
9.25|2430
7.65|2431
8.88|2434
6.00|2435
3.15|2436
7.20|2437
18.38|2438
5.19|2439
5.04|2442
3.07|2443
11.07|2444
7.12|2446
12.78|2447
14.31|2448
4.67|2449
14.05|2450
5.92|2454
5.76|2458
3.33|2459
3.30|2461
3.03|2462
7.71|2464
4.02|2465
3.78|2466
7.02|2467
4.03|2469
4.28|2470
5.97|2472
7.65|2473
4.80|2474
6.51|2475
9.49|2476
5.46|2477
4.29|2480
8.45|2484
10.27|2486
7.80|2487
4.85|2489
3.74|2490
3.39|2492
4.71|2493
3.79|2495
3.00|2500
3.78|2502
3.15|2505
3.21|2507
4.87|2511
3.21|2513
3.36|2514
5.83|2519
5.31|2520
6.21|2522
5.38|2527
3.43|2528
5.31|2529
4.12|2530
9.75|2531
9.78|2533
10.72|2534
3.55|2536
4.60|2537
3.21|2539
3.24|2542
5.07|2545
3.75|2548
5.16|2549
4.70|2550
3.74|2553
4.80|2555
5.34|2556
3.55|2557
3.71|2558
7.48|2559
7.57|2562
7.11|2564
7.74|2565
5.55|2572
5.23|2573
5.13|2574
4.23|2575
5.14|2577
3.21|2578
4.14|2579
4.10|2580
3.94|2581
3.48|2585
5.29|2586
3.15|2587
4.29|2588
5.94|2590
6.18|2591
4.80|2592
3.06|2596
4.87|2600
3.30|2604
3.69|2608
3.69|2612
3.81|2613
3.12|2614
3.24|2615
3.93|2616
3.81|2617
3.01|2618
3.35|2619
10.19|2624
5.08|2625
6.15|2628
4.09|2632
3.51|2633
9.51|2636
4.86|2637
9.12|2641
3.75|2643
4.08|2644
3.12|2646
4.47|2647
8.64|2648
7.51|2649
4.14|2650
4.74|2654
10.00|2657
3.03|2658
7.21|2665
4.85|2666
8.05|2668
8.73|2669
5.23|2670
3.75|2671
11.37|2672
3.15|2673
5.86|2674
5.40|2675
3.84|2676
4.23|2677
